MakeID,Make,Body_Type,Year_Month,Units_Sold
88,GWM New Energy,Hatchback,2023-01-01,1045
88,GWM New Energy,Hatchback,2023-02-01,1124
88,GWM New Energy,Hatchback,2023-03-01,702
88,GWM New Energy,Hatchback,2023-04-01,902
88,GWM New Energy,Hatchback,2023-05-01,976
88,GWM New Energy,Hatchback,2023-06-01,637
88,GWM New Energy,Hatchback,2023-07-01,659
88,GWM New Energy,Hatchback,2023-08-01,871
88,GWM New Energy,Hatchback,2023-09-01,986
88,GWM New Energy,Hatchback,2023-10-01,691
88,GWM New Energy,Hatchback,2023-11-01,823
88,GWM New Energy,Hatchback,2023-12-01,865
88,GWM New Energy,Hatchback,2024-01-01,813
88,GWM New Energy,Hatchback,2024-02-01,250
88,GWM New Energy,Hatchback,2024-03-01,589
88,GWM New Energy,Hatchback,2024-04-01,697
89,Geely Auto,Hatchback,2018-01-01,25597
89,Geely Auto,Hatchback,2018-02-01,17307
89,Geely Auto,Hatchback,2018-03-01,19830
89,Geely Auto,Hatchback,2018-04-01,19941
89,Geely Auto,Hatchback,2018-05-01,16680
89,Geely Auto,Hatchback,2018-06-01,17212
89,Geely Auto,Hatchback,2018-07-01,17521
89,Geely Auto,Hatchback,2018-08-01,22814
89,Geely Auto,Hatchback,2018-09-01,16884
89,Geely Auto,Hatchback,2018-10-01,17825
89,Geely Auto,Hatchback,2018-11-01,16006
89,Geely Auto,Hatchback,2018-12-01,12175
89,Geely Auto,Hatchback,2019-01-01,21472
89,Geely Auto,Hatchback,2019-02-01,12370
89,Geely Auto,Hatchback,2019-03-01,17260
89,Geely Auto,Hatchback,2019-04-01,10847
89,Geely Auto,Hatchback,2019-05-01,12693
89,Geely Auto,Hatchback,2019-06-01,10410
89,Geely Auto,Hatchback,2019-07-01,14077
89,Geely Auto,Hatchback,2019-08-01,13380
89,Geely Auto,Hatchback,2019-09-01,15481
89,Geely Auto,Hatchback,2019-10-01,18342
89,Geely Auto,Hatchback,2019-11-01,16453
89,Geely Auto,Hatchback,2019-12-01,19729
89,Geely Auto,Hatchback,2020-01-01,22171
89,Geely Auto,Hatchback,2020-02-01,3623
89,Geely Auto,Hatchback,2020-03-01,11033
89,Geely Auto,Hatchback,2020-04-01,20310
89,Geely Auto,Hatchback,2020-05-01,23230
89,Geely Auto,Hatchback,2020-06-01,21100
89,Geely Auto,Hatchback,2020-07-01,17015
89,Geely Auto,Hatchback,2020-08-01,20121
89,Geely Auto,Hatchback,2020-09-01,20193
89,Geely Auto,Hatchback,2020-10-01,21143
89,Geely Auto,Hatchback,2020-11-01,21589
89,Geely Auto,Hatchback,2020-12-01,21841
89,Geely Auto,Hatchback,2021-01-01,23696
89,Geely Auto,Hatchback,2021-02-01,12167
89,Geely Auto,Hatchback,2021-03-01,12381
89,Geely Auto,Hatchback,2021-04-01,16306
89,Geely Auto,Hatchback,2021-05-01,14015
89,Geely Auto,Hatchback,2021-06-01,9994
89,Geely Auto,Hatchback,2021-07-01,14163
89,Geely Auto,Hatchback,2021-08-01,14349
89,Geely Auto,Hatchback,2021-09-01,16906
89,Geely Auto,Hatchback,2021-10-01,17585
89,Geely Auto,Hatchback,2021-11-01,23183
89,Geely Auto,Hatchback,2021-12-01,27794
89,Geely Auto,Hatchback,2022-01-01,18129
89,Geely Auto,Hatchback,2022-02-01,10440
89,Geely Auto,Hatchback,2022-03-01,13593
89,Geely Auto,Hatchback,2022-04-01,7784
89,Geely Auto,Hatchback,2022-05-01,11753
89,Geely Auto,Hatchback,2022-06-01,12567
89,Geely Auto,Hatchback,2022-07-01,3042
89,Geely Auto,Hatchback,2022-08-01,24954
89,Geely Auto,Hatchback,2022-09-01,13757
89,Geely Auto,Hatchback,2022-10-01,16718
89,Geely Auto,Hatchback,2022-11-01,16781
89,Geely Auto,Hatchback,2022-12-01,13117
89,Geely Auto,Hatchback,2023-01-01,10100
89,Geely Auto,Hatchback,2023-02-01,10315
89,Geely Auto,Hatchback,2023-03-01,11121
89,Geely Auto,Hatchback,2023-04-01,11557
89,Geely Auto,Hatchback,2023-05-01,12573
89,Geely Auto,Hatchback,2023-06-01,10428
89,Geely Auto,Hatchback,2023-07-01,11058
89,Geely Auto,Hatchback,2023-08-01,11760
89,Geely Auto,Hatchback,2023-09-01,14058
89,Geely Auto,Hatchback,2023-10-01,13052
89,Geely Auto,Hatchback,2023-11-01,15188
89,Geely Auto,Hatchback,2023-12-01,12538
89,Geely Auto,Hatchback,2024-01-01,19341
89,Geely Auto,Hatchback,2024-02-01,8162
89,Geely Auto,Hatchback,2024-03-01,7707
89,Geely Auto,Hatchback,2024-04-01,9598
89,Geely Auto,MPV,2019-03-01,2556
89,Geely Auto,MPV,2019-04-01,3376
89,Geely Auto,MPV,2019-05-01,3344
89,Geely Auto,MPV,2019-06-01,3121
89,Geely Auto,MPV,2019-07-01,3323
89,Geely Auto,MPV,2019-08-01,2335
89,Geely Auto,MPV,2019-09-01,2467
89,Geely Auto,MPV,2019-10-01,2900
89,Geely Auto,MPV,2019-11-01,3050
89,Geely Auto,MPV,2019-12-01,2819
89,Geely Auto,MPV,2020-01-01,1097
89,Geely Auto,MPV,2020-02-01,913
89,Geely Auto,MPV,2020-03-01,925
89,Geely Auto,MPV,2020-04-01,1169
89,Geely Auto,MPV,2020-05-01,2156
89,Geely Auto,MPV,2020-06-01,2643
89,Geely Auto,MPV,2020-07-01,3078
89,Geely Auto,MPV,2020-08-01,3173
89,Geely Auto,MPV,2020-09-01,3173
89,Geely Auto,MPV,2020-10-01,3408
89,Geely Auto,MPV,2020-11-01,2223
89,Geely Auto,MPV,2020-12-01,2888
89,Geely Auto,MPV,2021-01-01,1433
89,Geely Auto,MPV,2021-02-01,304
89,Geely Auto,MPV,2021-03-01,1541
89,Geely Auto,MPV,2021-05-01,1252
89,Geely Auto,MPV,2021-06-01,910
89,Geely Auto,MPV,2021-07-01,493
89,Geely Auto,MPV,2021-08-01,1040
89,Geely Auto,MPV,2021-09-01,430
89,Geely Auto,MPV,2021-10-01,245
89,Geely Auto,MPV,2021-11-01,193
89,Geely Auto,MPV,2021-12-01,1336
89,Geely Auto,MPV,2022-01-01,739
89,Geely Auto,MPV,2022-02-01,436
89,Geely Auto,MPV,2022-03-01,435
89,Geely Auto,MPV,2022-04-01,425
89,Geely Auto,MPV,2022-05-01,241
89,Geely Auto,MPV,2022-06-01,578
89,Geely Auto,MPV,2022-07-01,601
89,Geely Auto,MPV,2022-08-01,9
89,Geely Auto,MPV,2022-09-01,382
89,Geely Auto,MPV,2022-10-01,515
89,Geely Auto,MPV,2022-11-01,304
89,Geely Auto,MPV,2022-12-01,301
89,Geely Auto,MPV,2023-01-01,172
89,Geely Auto,MPV,2023-02-01,194
89,Geely Auto,MPV,2023-03-01,151
89,Geely Auto,MPV,2023-04-01,149
89,Geely Auto,MPV,2023-05-01,182
89,Geely Auto,MPV,2023-06-01,153
89,Geely Auto,MPV,2023-07-01,234
89,Geely Auto,MPV,2023-08-01,250
89,Geely Auto,MPV,2023-09-01,80
89,Geely Auto,MPV,2023-11-01,80
89,Geely Auto,MPV,2023-12-01,179
89,Geely Auto,MPV,2024-01-01,106
89,Geely Auto,MPV,2024-03-01,219
89,Geely Auto,MPV,2024-04-01,213
89,Geely Auto,SUV,2018-01-01,30381
89,Geely Auto,SUV,2018-02-01,20238
89,Geely Auto,SUV,2018-03-01,21919
89,Geely Auto,SUV,2018-04-01,23025
89,Geely Auto,SUV,2018-05-01,21292
89,Geely Auto,SUV,2018-06-01,22233
89,Geely Auto,SUV,2018-07-01,25382
89,Geely Auto,SUV,2018-08-01,19032
89,Geely Auto,SUV,2018-09-01,21268
89,Geely Auto,SUV,2018-10-01,20247
89,Geely Auto,SUV,2018-11-01,19575
89,Geely Auto,SUV,2018-12-01,17072
89,Geely Auto,SUV,2019-01-01,27503
89,Geely Auto,SUV,2019-02-01,15013
89,Geely Auto,SUV,2019-03-01,22367
89,Geely Auto,SUV,2019-04-01,17518
89,Geely Auto,SUV,2019-05-01,13527
89,Geely Auto,SUV,2019-06-01,13786
89,Geely Auto,SUV,2019-07-01,15006
89,Geely Auto,SUV,2019-08-01,18240
89,Geely Auto,SUV,2019-09-01,21378
89,Geely Auto,SUV,2019-10-01,21396
89,Geely Auto,SUV,2019-11-01,22166
89,Geely Auto,SUV,2019-12-01,24427
89,Geely Auto,SUV,2020-01-01,23472
89,Geely Auto,SUV,2020-02-01,3563
89,Geely Auto,SUV,2020-03-01,15096
89,Geely Auto,SUV,2020-04-01,18683
89,Geely Auto,SUV,2020-05-01,20051
89,Geely Auto,SUV,2020-06-01,20189
89,Geely Auto,SUV,2020-07-01,16883
89,Geely Auto,SUV,2020-08-01,20685
89,Geely Auto,SUV,2020-09-01,20925
89,Geely Auto,SUV,2020-10-01,25062
89,Geely Auto,SUV,2020-11-01,26136
89,Geely Auto,SUV,2020-12-01,30066
89,Geely Auto,SUV,2021-01-01,30197
89,Geely Auto,SUV,2021-02-01,14381
89,Geely Auto,SUV,2021-03-01,15092
89,Geely Auto,SUV,2021-04-01,22007
89,Geely Auto,SUV,2021-05-01,18047
89,Geely Auto,SUV,2021-06-01,20027
89,Geely Auto,SUV,2021-07-01,17036
89,Geely Auto,SUV,2021-08-01,17388
89,Geely Auto,SUV,2021-09-01,17008
89,Geely Auto,SUV,2021-10-01,17352
89,Geely Auto,SUV,2021-11-01,17312
89,Geely Auto,SUV,2021-12-01,19048
89,Geely Auto,SUV,2022-01-01,16976
89,Geely Auto,SUV,2022-02-01,10780
89,Geely Auto,SUV,2022-03-01,13068
89,Geely Auto,SUV,2022-04-01,10209
89,Geely Auto,SUV,2022-05-01,10707
89,Geely Auto,SUV,2022-06-01,17116
89,Geely Auto,SUV,2022-07-01,16066
89,Geely Auto,SUV,2022-08-01,18258
89,Geely Auto,SUV,2022-09-01,19329
89,Geely Auto,SUV,2022-10-01,22462
89,Geely Auto,SUV,2022-11-01,17739
89,Geely Auto,SUV,2022-12-01,15523
89,Geely Auto,SUV,2023-01-01,13635
89,Geely Auto,SUV,2023-02-01,11637
89,Geely Auto,SUV,2023-03-01,10135
89,Geely Auto,SUV,2023-04-01,10843
89,Geely Auto,SUV,2023-05-01,11148
89,Geely Auto,SUV,2023-06-01,13222
89,Geely Auto,SUV,2023-07-01,13894
89,Geely Auto,SUV,2023-08-01,13529
89,Geely Auto,SUV,2023-09-01,17993
89,Geely Auto,SUV,2023-10-01,20132
89,Geely Auto,SUV,2023-11-01,22207
89,Geely Auto,SUV,2023-12-01,10075
89,Geely Auto,SUV,2024-01-01,23387
89,Geely Auto,SUV,2024-02-01,10138
89,Geely Auto,SUV,2024-03-01,13684
89,Geely Auto,SUV,2024-04-01,13379
89,Geely Auto,Sedan,2018-01-01,20055
89,Geely Auto,Sedan,2018-02-01,14968
89,Geely Auto,Sedan,2018-03-01,12352
89,Geely Auto,Sedan,2018-04-01,12749
89,Geely Auto,Sedan,2018-05-01,12822
89,Geely Auto,Sedan,2018-06-01,13819
89,Geely Auto,Sedan,2018-07-01,12566
89,Geely Auto,Sedan,2018-08-01,12672
89,Geely Auto,Sedan,2018-09-01,12515
89,Geely Auto,Sedan,2018-10-01,12857
89,Geely Auto,Sedan,2018-11-01,13438
89,Geely Auto,Sedan,2018-12-01,10278
89,Geely Auto,Sedan,2019-01-01,13747
89,Geely Auto,Sedan,2019-02-01,6203
89,Geely Auto,Sedan,2019-03-01,8026
89,Geely Auto,Sedan,2019-04-01,6730
89,Geely Auto,Sedan,2019-05-01,5046
89,Geely Auto,Sedan,2019-06-01,5180
89,Geely Auto,Sedan,2019-07-01,5120
89,Geely Auto,Sedan,2019-08-01,6467
89,Geely Auto,Sedan,2019-09-01,6708
89,Geely Auto,Sedan,2019-10-01,7763
89,Geely Auto,Sedan,2019-11-01,8622
89,Geely Auto,Sedan,2019-12-01,8377
89,Geely Auto,Sedan,2020-01-01,7256
89,Geely Auto,Sedan,2020-02-01,1533
89,Geely Auto,Sedan,2020-03-01,3442
89,Geely Auto,Sedan,2020-04-01,8502
89,Geely Auto,Sedan,2020-05-01,6068
89,Geely Auto,Sedan,2020-06-01,6883
89,Geely Auto,Sedan,2020-07-01,5379
89,Geely Auto,Sedan,2020-08-01,5529
89,Geely Auto,Sedan,2020-09-01,7066
89,Geely Auto,Sedan,2020-10-01,7088
89,Geely Auto,Sedan,2020-11-01,8563
89,Geely Auto,Sedan,2020-12-01,12077
89,Geely Auto,Sedan,2021-01-01,14160
89,Geely Auto,Sedan,2021-02-01,7279
89,Geely Auto,Sedan,2021-03-01,14356
89,Geely Auto,Sedan,2021-04-01,10387
89,Geely Auto,Sedan,2021-05-01,10056
89,Geely Auto,Sedan,2021-06-01,10073
89,Geely Auto,Sedan,2021-07-01,10116
89,Geely Auto,Sedan,2021-08-01,9126
89,Geely Auto,Sedan,2021-09-01,10173
89,Geely Auto,Sedan,2021-10-01,12053
89,Geely Auto,Sedan,2021-11-01,12702
89,Geely Auto,Sedan,2021-12-01,13115
89,Geely Auto,Sedan,2022-01-01,12109
89,Geely Auto,Sedan,2022-02-01,6001
89,Geely Auto,Sedan,2022-03-01,8576
89,Geely Auto,Sedan,2022-04-01,4309
89,Geely Auto,Sedan,2022-05-01,4549
89,Geely Auto,Sedan,2022-06-01,8319
89,Geely Auto,Sedan,2022-07-01,10629
89,Geely Auto,Sedan,2022-08-01,9101
89,Geely Auto,Sedan,2022-09-01,9487
89,Geely Auto,Sedan,2022-10-01,14506
89,Geely Auto,Sedan,2022-11-01,12773
89,Geely Auto,Sedan,2022-12-01,10388
89,Geely Auto,Sedan,2023-01-01,8713
89,Geely Auto,Sedan,2023-02-01,10095
89,Geely Auto,Sedan,2023-03-01,8334
89,Geely Auto,Sedan,2023-04-01,7086
89,Geely Auto,Sedan,2023-05-01,6591
89,Geely Auto,Sedan,2023-06-01,8083
89,Geely Auto,Sedan,2023-07-01,10204
89,Geely Auto,Sedan,2023-08-01,10345
89,Geely Auto,Sedan,2023-09-01,10396
89,Geely Auto,Sedan,2023-10-01,13798
89,Geely Auto,Sedan,2023-11-01,16630
89,Geely Auto,Sedan,2023-12-01,13796
89,Geely Auto,Sedan,2024-01-01,21253
89,Geely Auto,Sedan,2024-02-01,9746
89,Geely Auto,Sedan,2024-03-01,13323
89,Geely Auto,Sedan,2024-04-01,13596
90,Geely Geometry,SUV,2023-06-01,518
90,Geely Geometry,SUV,2023-07-01,194
90,Geely Geometry,SUV,2023-08-01,3297
90,Geely Geometry,SUV,2023-09-01,4332
90,Geely Geometry,SUV,2023-10-01,4578
90,Geely Geometry,SUV,2023-11-01,4192
90,Geely Geometry,SUV,2023-12-01,4094
90,Geely Geometry,SUV,2024-01-01,4045
90,Geely Geometry,SUV,2024-02-01,2044
90,Geely Geometry,SUV,2024-03-01,1489
90,Geely Geometry,SUV,2024-04-01,1852
90,Geely Geometry,Sedan,2023-06-01,1049
90,Geely Geometry,Sedan,2023-07-01,1121
90,Geely Geometry,Sedan,2023-08-01,2106
90,Geely Geometry,Sedan,2023-09-01,1154
90,Geely Geometry,Sedan,2023-10-01,1062
90,Geely Geometry,Sedan,2023-11-01,479
90,Geely Geometry,Sedan,2023-12-01,547
90,Geely Geometry,Sedan,2024-01-01,2802
90,Geely Geometry,Sedan,2024-02-01,1531
90,Geely Geometry,Sedan,2024-03-01,1481
90,Geely Geometry,Sedan,2024-04-01,1756
91,Geely New Energy,MPV,2019-03-01,529
91,Geely New Energy,MPV,2019-04-01,660
91,Geely New Energy,MPV,2019-05-01,820
91,Geely New Energy,MPV,2019-06-01,533
91,Geely New Energy,MPV,2019-07-01,133
91,Geely New Energy,MPV,2019-08-01,194
91,Geely New Energy,MPV,2019-09-01,195
91,Geely New Energy,MPV,2019-10-01,204
91,Geely New Energy,MPV,2019-11-01,128
91,Geely New Energy,MPV,2019-12-01,274
91,Geely New Energy,MPV,2020-01-01,75
91,Geely New Energy,MPV,2020-03-01,89
91,Geely New Energy,MPV,2020-04-01,53
91,Geely New Energy,MPV,2020-05-01,70
91,Geely New Energy,MPV,2020-06-01,165
91,Geely New Energy,MPV,2020-07-01,172
91,Geely New Energy,MPV,2020-08-01,230
91,Geely New Energy,MPV,2020-09-01,230
91,Geely New Energy,MPV,2020-10-01,148
91,Geely New Energy,MPV,2020-11-01,362
91,Geely New Energy,MPV,2020-12-01,186
91,Geely New Energy,MPV,2021-01-01,243
91,Geely New Energy,MPV,2021-02-01,221
91,Geely New Energy,MPV,2021-03-01,375
91,Geely New Energy,MPV,2021-04-01,433
91,Geely New Energy,MPV,2021-05-01,315
91,Geely New Energy,MPV,2021-06-01,386
91,Geely New Energy,MPV,2021-07-01,215
91,Geely New Energy,MPV,2021-08-01,279
91,Geely New Energy,MPV,2021-09-01,632
91,Geely New Energy,MPV,2021-11-01,172
91,Geely New Energy,MPV,2021-12-01,160
91,Geely New Energy,MPV,2022-01-01,151
91,Geely New Energy,MPV,2022-02-01,78
91,Geely New Energy,MPV,2022-03-01,74
91,Geely New Energy,MPV,2022-04-01,160
91,Geely New Energy,MPV,2022-05-01,64
91,Geely New Energy,MPV,2022-06-01,158
91,Geely New Energy,MPV,2022-07-01,161
91,Geely New Energy,MPV,2022-08-01,350
91,Geely New Energy,MPV,2022-09-01,196
91,Geely New Energy,MPV,2022-10-01,3
91,Geely New Energy,MPV,2022-11-01,31
91,Geely New Energy,MPV,2022-12-01,18
91,Geely New Energy,MPV,2023-01-01,9
91,Geely New Energy,MPV,2023-02-01,3
91,Geely New Energy,MPV,2023-03-01,18
91,Geely New Energy,MPV,2023-04-01,17
91,Geely New Energy,MPV,2023-05-01,39
91,Geely New Energy,SUV,2018-07-01,1886
91,Geely New Energy,SUV,2018-08-01,986
91,Geely New Energy,SUV,2018-09-01,1913
91,Geely New Energy,SUV,2018-10-01,1036
91,Geely New Energy,SUV,2018-11-01,1104
91,Geely New Energy,SUV,2018-12-01,559
91,Geely New Energy,SUV,2019-01-01,2808
91,Geely New Energy,SUV,2019-02-01,1034
91,Geely New Energy,SUV,2019-03-01,1518
91,Geely New Energy,SUV,2019-04-01,177
91,Geely New Energy,SUV,2019-05-01,172
91,Geely New Energy,SUV,2019-06-01,1461
91,Geely New Energy,SUV,2019-07-01,300
91,Geely New Energy,SUV,2019-08-01,696
91,Geely New Energy,SUV,2019-09-01,1338
91,Geely New Energy,SUV,2019-10-01,109
91,Geely New Energy,SUV,2019-11-01,1109
91,Geely New Energy,SUV,2019-12-01,84
91,Geely New Energy,SUV,2020-01-01,468
91,Geely New Energy,SUV,2020-02-01,63
91,Geely New Energy,SUV,2020-03-01,10
91,Geely New Energy,SUV,2020-04-01,469
91,Geely New Energy,SUV,2020-05-01,323
91,Geely New Energy,SUV,2020-06-01,230
91,Geely New Energy,SUV,2020-07-01,155
91,Geely New Energy,SUV,2020-08-01,202
91,Geely New Energy,SUV,2020-09-01,253
91,Geely New Energy,SUV,2020-10-01,226
91,Geely New Energy,SUV,2020-11-01,294
91,Geely New Energy,SUV,2020-12-01,217
91,Geely New Energy,SUV,2021-01-01,74
91,Geely New Energy,SUV,2021-02-01,167
91,Geely New Energy,SUV,2021-03-01,274
91,Geely New Energy,SUV,2021-04-01,277
91,Geely New Energy,SUV,2021-05-01,380
91,Geely New Energy,SUV,2021-06-01,112
91,Geely New Energy,SUV,2021-07-01,633
91,Geely New Energy,SUV,2021-08-01,565
91,Geely New Energy,SUV,2021-09-01,200
91,Geely New Energy,SUV,2021-10-01,83
91,Geely New Energy,SUV,2021-11-01,196
91,Geely New Energy,SUV,2021-12-01,275
91,Geely New Energy,SUV,2022-01-01,42
91,Geely New Energy,SUV,2022-02-01,225
91,Geely New Energy,SUV,2022-03-01,144
91,Geely New Energy,SUV,2022-05-01,5
91,Geely New Energy,Sedan,2018-01-01,466
91,Geely New Energy,Sedan,2018-02-01,581
91,Geely New Energy,Sedan,2018-03-01,1527
91,Geely New Energy,Sedan,2018-04-01,2726
91,Geely New Energy,Sedan,2018-05-01,3566
91,Geely New Energy,Sedan,2018-06-01,2433
91,Geely New Energy,Sedan,2018-07-01,2500
91,Geely New Energy,Sedan,2018-08-01,4647
91,Geely New Energy,Sedan,2018-09-01,3193
91,Geely New Energy,Sedan,2018-10-01,2471
91,Geely New Energy,Sedan,2018-11-01,4508
91,Geely New Energy,Sedan,2018-12-01,2808
91,Geely New Energy,Sedan,2019-01-01,2578
91,Geely New Energy,Sedan,2019-02-01,3892
91,Geely New Energy,Sedan,2019-03-01,4207
91,Geely New Energy,Sedan,2019-04-01,5225
91,Geely New Energy,Sedan,2019-05-01,3348
91,Geely New Energy,Sedan,2019-06-01,4465
91,Geely New Energy,Sedan,2019-07-01,825
91,Geely New Energy,Sedan,2019-08-01,2330
91,Geely New Energy,Sedan,2019-09-01,430
91,Geely New Energy,Sedan,2019-11-01,2104
91,Geely New Energy,Sedan,2019-12-01,563
91,Geely New Energy,Sedan,2020-01-01,158
91,Geely New Energy,Sedan,2020-02-01,43
91,Geely New Energy,Sedan,2020-03-01,203
91,Geely New Energy,Sedan,2020-04-01,621
91,Geely New Energy,Sedan,2020-05-01,927
91,Geely New Energy,Sedan,2020-06-01,785
91,Geely New Energy,Sedan,2020-07-01,780
91,Geely New Energy,Sedan,2020-08-01,893
91,Geely New Energy,Sedan,2020-09-01,129
91,Geely New Energy,Sedan,2020-10-01,880
91,Geely New Energy,Sedan,2020-11-01,1771
91,Geely New Energy,Sedan,2020-12-01,2503
91,Geely New Energy,Sedan,2021-01-01,902
91,Geely New Energy,Sedan,2021-02-01,264
91,Geely New Energy,Sedan,2021-03-01,893
91,Geely New Energy,Sedan,2021-04-01,523
91,Geely New Energy,Sedan,2021-05-01,1445
91,Geely New Energy,Sedan,2021-06-01,2843
91,Geely New Energy,Sedan,2021-08-01,2908
91,Geely New Energy,Sedan,2021-09-01,52
91,Geely New Energy,Sedan,2021-10-01,120
91,Geely New Energy,Sedan,2021-11-01,250
91,Geely New Energy,Sedan,2021-12-01,145
91,Geely New Energy,Sedan,2022-01-01,2666
91,Geely New Energy,Sedan,2022-02-01,2494
91,Geely New Energy,Sedan,2022-03-01,2745
91,Geely New Energy,Sedan,2022-04-01,2622
91,Geely New Energy,Sedan,2022-05-01,1598
91,Geely New Energy,Sedan,2022-06-01,490
91,Geely New Energy,Sedan,2022-07-01,1419
91,Geely New Energy,Sedan,2022-08-01,1638
91,Geely New Energy,Sedan,2022-09-01,2507
91,Geely New Energy,Sedan,2022-10-01,2742
91,Geely New Energy,Sedan,2022-11-01,3426
91,Geely New Energy,Sedan,2022-12-01,3753
91,Geely New Energy,Sedan,2023-01-01,2044
91,Geely New Energy,Sedan,2023-02-01,2032
91,Geely New Energy,Sedan,2023-03-01,2916
91,Geely New Energy,Sedan,2023-04-01,430
91,Geely New Energy,Sedan,2023-05-01,443
91,Geely New Energy,Sedan,2023-06-01,1232
91,Geely New Energy,Sedan,2023-07-01,489
91,Geely New Energy,Sedan,2023-08-01,823
91,Geely New Energy,Sedan,2023-09-01,470
91,Geely New Energy,Sedan,2023-10-01,172
91,Geely New Energy,Sedan,2023-11-01,272
91,Geely New Energy,Sedan,2023-12-01,213
91,Geely New Energy,Sedan,2024-01-01,784
91,Geely New Energy,Sedan,2024-02-01,775
91,Geely New Energy,Sedan,2024-03-01,489
91,Geely New Energy,Sedan,2024-04-01,266
92,Geometry Auto,SUV,2022-01-01,2010
92,Geometry Auto,SUV,2022-02-01,1604
92,Geometry Auto,SUV,2022-03-01,1007
92,Geometry Auto,SUV,2022-04-01,930
92,Geometry Auto,SUV,2022-05-01,944
93,Great Wall Motors,MPV,2024-04-01,789
93,Great Wall Motors,SUV,2018-01-01,59133
93,Great Wall Motors,SUV,2018-02-01,30253
93,Great Wall Motors,SUV,2018-03-01,38358
93,Great Wall Motors,SUV,2018-04-01,34014
93,Great Wall Motors,SUV,2018-05-01,30616
93,Great Wall Motors,SUV,2018-06-01,26279
93,Great Wall Motors,SUV,2018-07-01,26042
93,Great Wall Motors,SUV,2018-08-01,26697
93,Great Wall Motors,SUV,2018-09-01,35499
93,Great Wall Motors,SUV,2018-10-01,41132
93,Great Wall Motors,SUV,2018-11-01,54226
93,Great Wall Motors,SUV,2018-12-01,50303
93,Great Wall Motors,SUV,2019-01-01,45034
93,Great Wall Motors,SUV,2019-02-01,25728
93,Great Wall Motors,SUV,2019-03-01,31131
93,Great Wall Motors,SUV,2019-04-01,28045
93,Great Wall Motors,SUV,2019-05-01,51046
93,Great Wall Motors,SUV,2019-06-01,27052
93,Great Wall Motors,SUV,2019-07-01,23079
93,Great Wall Motors,SUV,2019-08-01,25097
93,Great Wall Motors,SUV,2019-09-01,31711
93,Great Wall Motors,SUV,2019-10-01,40623
93,Great Wall Motors,SUV,2019-11-01,41676
93,Great Wall Motors,SUV,2019-12-01,41706
93,Great Wall Motors,SUV,2020-01-01,26702
93,Great Wall Motors,SUV,2020-02-01,5079
93,Great Wall Motors,SUV,2020-03-01,20399
93,Great Wall Motors,SUV,2020-04-01,24018
93,Great Wall Motors,SUV,2020-05-01,22691
93,Great Wall Motors,SUV,2020-06-01,23258
93,Great Wall Motors,SUV,2020-07-01,23723
93,Great Wall Motors,SUV,2020-08-01,27528
93,Great Wall Motors,SUV,2020-09-01,40475
93,Great Wall Motors,SUV,2020-10-01,52734
93,Great Wall Motors,SUV,2020-11-01,55001
93,Great Wall Motors,SUV,2020-12-01,55632
93,Great Wall Motors,SUV,2021-01-01,46368
93,Great Wall Motors,SUV,2021-02-01,31710
93,Great Wall Motors,SUV,2021-03-01,34865
93,Great Wall Motors,SUV,2021-04-01,28019
93,Great Wall Motors,SUV,2021-05-01,26059
93,Great Wall Motors,SUV,2021-06-01,29664
93,Great Wall Motors,SUV,2021-07-01,25746
93,Great Wall Motors,SUV,2021-08-01,25746
93,Great Wall Motors,SUV,2021-09-01,25410
93,Great Wall Motors,SUV,2021-10-01,27341
93,Great Wall Motors,SUV,2021-11-01,32443
93,Great Wall Motors,SUV,2021-12-01,42787
93,Great Wall Motors,SUV,2022-01-01,35570
93,Great Wall Motors,SUV,2022-02-01,19620
93,Great Wall Motors,SUV,2022-03-01,21633
93,Great Wall Motors,SUV,2022-04-01,16201
93,Great Wall Motors,SUV,2022-05-01,20088
93,Great Wall Motors,SUV,2022-06-01,23809
93,Great Wall Motors,SUV,2022-07-01,27638
93,Great Wall Motors,SUV,2022-08-01,22841
93,Great Wall Motors,SUV,2022-09-01,20462
93,Great Wall Motors,SUV,2022-10-01,32096
93,Great Wall Motors,SUV,2022-11-01,21148
93,Great Wall Motors,SUV,2022-12-01,16629
93,Great Wall Motors,SUV,2023-01-01,15067
93,Great Wall Motors,SUV,2023-02-01,15699
93,Great Wall Motors,SUV,2023-03-01,14706
93,Great Wall Motors,SUV,2023-04-01,15604
93,Great Wall Motors,SUV,2023-05-01,14793
93,Great Wall Motors,SUV,2023-06-01,14267
93,Great Wall Motors,SUV,2023-07-01,16922
93,Great Wall Motors,SUV,2023-08-01,17115
93,Great Wall Motors,SUV,2023-09-01,23423
93,Great Wall Motors,SUV,2023-10-01,25928
93,Great Wall Motors,SUV,2023-11-01,23291
93,Great Wall Motors,SUV,2023-12-01,21430
93,Great Wall Motors,SUV,2024-01-01,22846
93,Great Wall Motors,SUV,2024-02-01,10848
93,Great Wall Motors,SUV,2024-03-01,13811
93,Great Wall Motors,SUV,2024-04-01,8309
93,Great Wall Motors,Sedan,2018-01-01,269
93,Great Wall Motors,Sedan,2018-02-01,354
93,Great Wall Motors,Sedan,2018-03-01,610
93,Great Wall Motors,Sedan,2018-04-01,372
93,Great Wall Motors,Sedan,2018-05-01,435
93,Great Wall Motors,Sedan,2018-06-01,375
93,Great Wall Motors,Sedan,2018-07-01,530
